State,Year,Month
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,February
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,January
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,July
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,June
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,March
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,May
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,November
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,October
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2015,September
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,April
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,August
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,December
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,February
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,January
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,July
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,June
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,March
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,May
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,November
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,October
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2016,September
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,April
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,August
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,December
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,February
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
South Carolina,2017,January
